country,indicator,date,year_week,value,source,url
Austria,Daily ICU occupancy,2021-12-07,2021-W49,658,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-08,2021-W49,632,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-09,2021-W49,620,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-10,2021-W49,588,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-11,2021-W49,567,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-12,2021-W49,561,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-13,2021-W50,580,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-14,2021-W50,557,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-15,2021-W50,556,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-16,2021-W50,533,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-17,2021-W50,505,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-18,2021-W50,480,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-19,2021-W50,475,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-20,2021-W51,483,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-21,2021-W51,470,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-22,2021-W51,451,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-23,2021-W51,426,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-24,2021-W51,400,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-25,2021-W51,394,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-26,2021-W51,384,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-27,2021-W52,383,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-28,2021-W52,361,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-29,2021-W52,349,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-30,2021-W52,343,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-31,2021-W52,328,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-01,2021-W52,322,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-02,2021-W52,323,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-03,2022-W01,321,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-04,2022-W01,317,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-05,2022-W01,302,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-06,2022-W01,289,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-07,2022-W01,273,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-08,2022-W01,268,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-09,2022-W01,264,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-10,2022-W02,260,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-11,2022-W02,255,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-12,2022-W02,241,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-13,2022-W02,236,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-14,2022-W02,220,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-15,2022-W02,216,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-16,2022-W02,212,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-17,2022-W03,211,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-18,2022-W03,194,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-19,2022-W03,193,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-20,2022-W03,196,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-21,2022-W03,198,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-22,2022-W03,193,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-23,2022-W03,190,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-24,2022-W04,194,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-25,2022-W04,190,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-26,2022-W04,190,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-27,2022-W04,172,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-28,2022-W04,176,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-29,2022-W04,177,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-30,2022-W04,176,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-01-31,2022-W05,175,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-01,2022-W05,184,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-02,2022-W05,184,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-03,2022-W05,190,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-04,2022-W05,195,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-05,2022-W05,197,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-06,2022-W05,205,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-07,2022-W06,196,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-08,2022-W06,194,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-09,2022-W06,187,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-10,2022-W06,189,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-11,2022-W06,186,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-12,2022-W06,190,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-13,2022-W06,199,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-14,2022-W07,199,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-15,2022-W07,205,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-16,2022-W07,197,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-17,2022-W07,199,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-18,2022-W07,187,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-19,2022-W07,186,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-20,2022-W07,188,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-21,2022-W08,188,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-22,2022-W08,197,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-23,2022-W08,190,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-24,2022-W08,200,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-25,2022-W08,200,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-26,2022-W08,193,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-27,2022-W08,199,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-02-28,2022-W09,187,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-01,2022-W09,190,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-02,2022-W09,188,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-03,2022-W09,192,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-04,2022-W09,195,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-05,2022-W09,198,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-06,2022-W09,199,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-07,2022-W10,190,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-08,2022-W10,192,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-09,2022-W10,183,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-10,2022-W10,178,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-11,2022-W10,183,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-12,2022-W10,181,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-13,2022-W10,193,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-14,2022-W11,200,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-15,2022-W11,218,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-16,2022-W11,218,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-17,2022-W11,207,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-18,2022-W11,208,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-19,2022-W11,208,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2022-03-20,2022-W11,203,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Hungary,Daily hospital occupancy,2020-03-03,2020-W10,0,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-04,2020-W10,2,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-05,2020-W10,4,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-06,2020-W10,4,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-07,2020-W10,5,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-08,2020-W10,7,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-09,2020-W11,9,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-10,2020-W11,12,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-11,2020-W11,13,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-12,2020-W11,16,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-13,2020-W11,18,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-14,2020-W11,29,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-15,2020-W11,31,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-16,2020-W12,36,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-17,2020-W12,47,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-18,2020-W12,55,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-19,2020-W12,70,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-20,2020-W12,74,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-21,2020-W12,92,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-22,2020-W12,113,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-23,2020-W13,144,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-24,2020-W13,158,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-25,2020-W13,195,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-26,2020-W13,223,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-27,2020-W13,256,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-28,2020-W13,298,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-29,2020-W13,361,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-30,2020-W14,398,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-03-31,2020-W14,439,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-01,2020-W14,465,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-02,2020-W14,522,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-03,2020-W14,554,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-04,2020-W14,588,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-05,2020-W14,633,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-06,2020-W15,639,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-07,2020-W15,699,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-08,2020-W15,743,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-09,2020-W15,818,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-10,2020-W15,1001,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-11,2020-W15,1110,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-12,2020-W15,1193,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-13,2020-W16,1229,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-14,2020-W16,1268,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-15,2020-W16,1253,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-16,2020-W16,729,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-17,2020-W16,847,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-04-18,2020-W16,829,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
